Name,ID,Has Block,Mod,Class
minecraft:glass_bottle,374,false,minecraft,net.minecraft.item.ItemGlassBottle
minecraft:spider_eye,375,false,minecraft,net.minecraft.item.ItemFood
minecraft:fermented_spider_eye,376,false,minecraft,net.minecraft.item.Item
minecraft:blaze_powder,377,false,minecraft,net.minecraft.item.Item
minecraft:magma_cream,378,false,minecraft,net.minecraft.item.Item
minecraft:brewing_stand,379,false,minecraft,net.minecraft.item.ItemReed
minecraft:cauldron,380,false,minecraft,net.minecraft.item.ItemReed
minecraft:ender_eye,381,false,minecraft,net.minecraft.item.ItemEnderEye
minecraft:speckled_melon,382,false,minecraft,net.minecraft.item.Item
minecraft:spawn_egg,383,false,minecraft,net.minecraft.item.ItemMonsterPlacer
minecraft:experience_bottle,384,false,minecraft,net.minecraft.item.ItemExpBottle
minecraft:fire_charge,385,false,minecraft,net.minecraft.item.ItemFireball
minecraft:writable_book,386,false,minecraft,net.minecraft.item.ItemWritableBook
minecraft:written_book,387,false,minecraft,net.minecraft.item.ItemEditableBook
minecraft:emerald,388,false,minecraft,net.minecraft.item.Item
minecraft:item_frame,389,false,minecraft,net.minecraft.item.ItemHangingEntity
minecraft:flower_pot,390,false,minecraft,net.minecraft.item.ItemReed
minecraft:carrot,391,false,minecraft,net.minecraft.item.ItemSeedFood
minecraft:potato,392,false,minecraft,net.minecraft.item.ItemSeedFood
minecraft:baked_potato,393,false,minecraft,net.minecraft.item.ItemFood
minecraft:poisonous_potato,394,false,minecraft,net.minecraft.item.ItemFood
minecraft:map,395,false,minecraft,net.minecraft.item.ItemEmptyMap
minecraft:golden_carrot,396,false,minecraft,net.minecraft.item.ItemFood
minecraft:skull,397,false,minecraft,net.minecraft.item.ItemSkull
minecraft:carrot_on_a_stick,398,false,minecraft,net.minecraft.item.ItemCarrotOnAStick
minecraft:nether_star,399,false,minecraft,net.minecraft.item.ItemSimpleFoiled
minecraft:pumpkin_pie,400,false,minecraft,net.minecraft.item.ItemFood
minecraft:fireworks,401,false,minecraft,net.minecraft.item.ItemFirework
minecraft:firework_charge,402,false,minecraft,net.minecraft.item.ItemFireworkCharge
minecraft:enchanted_book,403,false,minecraft,net.minecraft.item.ItemEnchantedBook
minecraft:comparator,404,false,minecraft,net.minecraft.item.ItemReed
minecraft:netherbrick,405,false,minecraft,net.minecraft.item.Item
minecraft:quartz,406,false,minecraft,net.minecraft.item.Item
minecraft:tnt_minecart,407,false,minecraft,net.minecraft.item.ItemMinecart
minecraft:hopper_minecart,408,false,minecraft,net.minecraft.item.ItemMinecart
ExtrabiomesXL:fencegate_autumn,409,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:fencegate_baldcypress,410,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:fencegate_cypress,411,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:fencegate_fir,412,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:fencegate_japanesemaple,413,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:fencegate_rainboweucalyptus,414,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:fencegate_redwood,415,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:fencegate_sakura,416,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
minecraft:iron_horse_armor,417,false,minecraft,net.minecraft.item.Item
minecraft:golden_horse_armor,418,false,minecraft,net.minecraft.item.Item
minecraft:diamond_horse_armor,419,false,minecraft,net.minecraft.item.Item
minecraft:lead,420,false,minecraft,net.minecraft.item.ItemLead
minecraft:name_tag,421,false,minecraft,net.minecraft.item.ItemNameTag
minecraft:command_block_minecart,422,false,minecraft,net.minecraft.item.ItemMinecart
IC2:ironScaffold,423,true,IC2,ic2.core.item.block.ItemBlockScaffold
IC2:blockBarrel,424,true,IC2,ic2.core.item.block.ItemBlockRare
IC2:crop,425,true,IC2,ic2.core.item.block.ItemBlockCrop
IC2:luminator,426,true,IC2,ic2.core.item.block.ItemBlockRare
IC2:scaffold,427,true,IC2,ic2.core.item.block.ItemBlockScaffold
IC2:constructionFoamWall,428,true,IC2,ic2.core.item.block.ItemBlockRare
IC2:constructionFoam,429,true,IC2,ic2.core.item.block.ItemBlockRare
IC2:blockMachine2,430,true,IC2,ic2.core.item.block.ItemMachine2
IC2:blockMetal,431,true,IC2,ic2.core.item.block.ItemBlockMetal
IC2:miningPipe,432,true,IC2,ic2.core.item.block.ItemBlockRare
IC2:LuminatorMultipartBlock,433,true,IC2,ic2.core.item.block.ItemBlockLuminatorMultipart
IC2:blockElectric,434,true,IC2,ic2.core.item.block.ItemElectricBlock
IC2:cableBlock,435,true,IC2,ic2.core.item.block.ItemBlockRare
IC2:reinforcedDoorBlock,436,true,IC2,net.minecraft.item.ItemBlock
IC2:reinforcedGlass,437,true,IC2,net.minecraft.item.ItemBlock
IC2:reinforcedStone,438,true,IC2,net.minecraft.item.ItemBlock
IC2:ironFence,439,true,IC2,ic2.core.item.block.ItemBlockRare
IC2:reactorChamber,440,true,IC2,ic2.core.item.block.ItemBlockChamber
IC2:rubberTrampoline,441,true,IC2,ic2.core.item.block.ItemBlockRare
IC2:dynamiteStickWithRemote,442,true,IC2,ic2.core.item.block.ItemBlockRare
IC2:dynamiteStick,443,true,IC2,ic2.core.item.block.ItemBlockRare
IC2:nuke,444,true,IC2,ic2.core.item.block.ItemBlockRare
IC2:industrialTNT,445,true,IC2,ic2.core.item.block.ItemBlockRare
IC2:resinBlock,446,true,IC2,net.minecraft.item.ItemBlock
IC2:rubberSapling,447,true,IC2,ic2.core.item.block.ItemBlockRare
IC2:rubberLeaves,448,true,IC2,ic2.core.item.block.ItemRubLeaves
IC2:rubberWood,449,true,IC2,ic2.core.item.block.ItemBlockRare
IC2:miningPipeTip,450,true,IC2,ic2.core.item.block.ItemBlockRare
IC2:blockPersonal,451,true,IC2,ic2.core.item.block.ItemPersonalBlock
IC2:blockGenerator,452,true,IC2,ic2.core.item.block.ItemGenerator
IC2:uraniumOre,453,true,IC2,net.minecraft.item.ItemBlock
IC2:blockMachine,454,true,IC2,ic2.core.item.block.ItemMachine
IC2:Converter,455,true,IC2,ic2.core.item.block.ItemBlockConverter
IC2:ChargePad-Classic,456,true,IC2,ic2.core.item.block.ItemBlockChargePad
IC2:constructionFoamWallTextured,457,true,IC2,ic2.core.item.block.ItemBlockRare
Forestry:core,458,true,Forestry,forestry.core.items.ItemBlockForestry
Forestry:soil,459,true,Forestry,forestry.core.items.ItemBlockTyped
Forestry:resources,460,true,Forestry,forestry.core.items.ItemBlockForestry
Forestry:resourceStorage,461,true,Forestry,forestry.core.items.ItemBlockForestry
Forestry:fluid.bioethanol,462,true,Forestry,net.minecraft.item.ItemBlock
Forestry:fluid.biomass,463,true,Forestry,net.minecraft.item.ItemBlock
Forestry:fluid.glass,464,true,Forestry,net.minecraft.item.ItemBlock
Forestry:fluid.honey,465,true,Forestry,net.minecraft.item.ItemBlock
Forestry:fluid.ice,466,true,Forestry,net.minecraft.item.ItemBlock
Forestry:fluid.juice,467,true,Forestry,net.minecraft.item.ItemBlock
Forestry:fluid.milk,468,true,Forestry,net.minecraft.item.ItemBlock
Forestry:fluid.seedoil,469,true,Forestry,net.minecraft.item.ItemBlock
Forestry:fluid.short.mead,470,true,Forestry,net.minecraft.item.ItemBlock
Forestry:fluid.mead,471,true,Forestry,net.minecraft.item.ItemBlock
Forestry:apiculture,472,true,Forestry,forestry.core.items.ItemBlockForestry
Forestry:apicultureChest,473,true,Forestry,forestry.core.items.ItemBlockForestry
Forestry:beehives,474,true,Forestry,forestry.core.items.ItemBlockForestry
Forestry:candle,475,true,Forestry,forestry.apiculture.items.ItemBlockCandle
Forestry:stump,476,true,Forestry,forestry.core.items.ItemBlockForestry
Forestry:alveary,477,true,Forestry,forestry.core.items.ItemBlockForestry
Forestry:logs,478,true,Forestry,forestry.arboriculture.items.ItemBlockWood
Forestry:planks,479,true,Forestry,forestry.arboriculture.items.ItemBlockWood
Forestry:slabs,480,true,Forestry,forestry.arboriculture.items.ItemBlockWoodSlab
Forestry:slabsDouble,481,true,Forestry,forestry.arboriculture.items.ItemBlockWoodSlab
Forestry:fences,482,true,Forestry,forestry.arboriculture.items.ItemBlockWood
Forestry:stairs,483,true,Forestry,forestry.arboriculture.items.ItemBlockWood
Forestry:logsFireproof,484,true,Forestry,forestry.arboriculture.items.ItemBlockWood
Forestry:planksFireproof,485,true,Forestry,forestry.arboriculture.items.ItemBlockWood
Forestry:slabsFireproof,486,true,Forestry,forestry.arboriculture.items.ItemBlockWoodSlab
Forestry:slabsDoubleFireproof,487,true,Forestry,forestry.arboriculture.items.ItemBlockWoodSlab
Forestry:fencesFireproof,488,true,Forestry,forestry.arboriculture.items.ItemBlockWood
Forestry:stairsFireproof,489,true,Forestry,forestry.arboriculture.items.ItemBlockWood
Forestry:saplingGE,490,true,Forestry,forestry.core.items.ItemBlockForestry
Forestry:leaves,491,true,Forestry,forestry.arboriculture.items.ItemBlockLeaves
Forestry:pods,492,true,Forestry,forestry.core.items.ItemBlockForestry
Forestry:arboriculture,493,true,Forestry,forestry.core.items.ItemBlockForestry
Forestry:engine,494,true,Forestry,forestry.core.items.ItemBlockForestry
Forestry:factory,495,true,Forestry,forestry.core.items.ItemBlockForestry
Forestry:factory2,496,true,Forestry,forestry.core.items.ItemBlockNBT
Forestry:mushroom,497,true,Forestry,forestry.core.items.ItemBlockTyped
Forestry:ffarm,498,true,Forestry,forestry.farming.items.ItemBlockFarm
Forestry:lepidopterology,499,true,Forestry,forestry.core.items.ItemBlockForestry
Forestry:mail,500,true,Forestry,forestry.core.items.ItemBlockForestry
ThermalFoundation:Ore,501,true,ThermalFoundation,cofh.thermalfoundation.block.ItemBlockOre
ThermalFoundation:Storage,502,true,ThermalFoundation,cofh.thermalfoundation.block.ItemBlockStorage
ThermalFoundation:FluidRedstone,503,true,ThermalFoundation,net.minecraft.item.ItemBlock
ThermalFoundation:FluidGlowstone,504,true,ThermalFoundation,net.minecraft.item.ItemBlock
ThermalFoundation:FluidEnder,505,true,ThermalFoundation,net.minecraft.item.ItemBlock
ThermalFoundation:FluidPyrotheum,506,true,ThermalFoundation,net.minecraft.item.ItemBlock
ThermalFoundation:FluidCryotheum,507,true,ThermalFoundation,net.minecraft.item.ItemBlock
ThermalFoundation:FluidAerotheum,508,true,ThermalFoundation,net.minecraft.item.ItemBlock
ThermalFoundation:FluidPetrotheum,509,true,ThermalFoundation,net.minecraft.item.ItemBlock
ThermalFoundation:FluidMana,510,true,ThermalFoundation,net.minecraft.item.ItemBlock
ThermalFoundation:FluidSteam,511,true,ThermalFoundation,net.minecraft.item.ItemBlock
ThermalFoundation:FluidCoal,512,true,ThermalFoundation,net.minecraft.item.ItemBlock
LogisticsPipes:logisticsSolidBlock,513,true,LogisticsPipes,logisticspipes.items.LogisticsSolidBlockItem
LogisticsPipes:logisticsPipeBlock,514,true,LogisticsPipes,net.minecraft.item.ItemBlock
AgriCraft:crops,515,true,AgriCraft,net.minecraft.item.ItemBlock
AgriCraft:seedAnalyzer,516,true,AgriCraft,net.minecraft.item.ItemBlock
AgriCraft:waterPad,517,true,AgriCraft,com.InfinityRaider.AgriCraft.blocks.BlockWaterPad.ItemBlockWaterPad
AgriCraft:waterPadFull,518,true,AgriCraft,com.InfinityRaider.AgriCraft.blocks.BlockWaterPadFull.ItemBlockWaterPadFull
AgriCraft:waterTank,519,true,AgriCraft,com.InfinityRaider.AgriCraft.items.blocks.ItemBlockCustomWood
AgriCraft:waterChannel,520,true,AgriCraft,com.InfinityRaider.AgriCraft.items.blocks.ItemBlockCustomWood
AgriCraft:waterChannelFull,521,true,AgriCraft,com.InfinityRaider.AgriCraft.items.blocks.ItemBlockCustomWood
AgriCraft:channelValve,522,true,AgriCraft,com.InfinityRaider.AgriCraft.blocks.BlockChannelValve.ItemBlockValve
AgriCraft:sprinkler,523,true,AgriCraft,net.minecraft.item.ItemBlock
AgriCraft:seedStorage,524,true,AgriCraft,com.InfinityRaider.AgriCraft.items.blocks.ItemBlockCustomWood
AgriCraft:peripheral,525,true,AgriCraft,net.minecraft.item.ItemBlock
AgriCraft:fence,526,true,AgriCraft,com.InfinityRaider.AgriCraft.items.blocks.ItemBlockCustomWood
AgriCraft:fenceGate,527,true,AgriCraft,com.InfinityRaider.AgriCraft.blocks.BlockFenceGate.ItemBlockFenceGate
AgriCraft:grate,528,true,AgriCraft,com.InfinityRaider.AgriCraft.items.blocks.ItemBlockGrate
AgriCraft:cropPotato,529,true,AgriCraft,net.minecraft.item.ItemBlock
AgriCraft:cropCarrot,530,true,AgriCraft,net.minecraft.item.ItemBlock
AgriCraft:cropSugarcane,531,true,AgriCraft,net.minecraft.item.ItemBlock
AgriCraft:cropDandelion,532,true,AgriCraft,net.minecraft.item.ItemBlock
AgriCraft:cropPoppy,533,true,AgriCraft,net.minecraft.item.ItemBlock
AgriCraft:cropOrchid,534,true,AgriCraft,net.minecraft.item.ItemBlock
AgriCraft:cropAllium,535,true,AgriCraft,net.minecraft.item.ItemBlock
AgriCraft:cropTulipRed,536,true,AgriCraft,net.minecraft.item.ItemBlock
AgriCraft:cropTulipOrange,537,true,AgriCraft,net.minecraft.item.ItemBlock
AgriCraft:cropTulipWhite,538,true,AgriCraft,net.minecraft.item.ItemBlock
AgriCraft:cropTulipPink,539,true,AgriCraft,net.minecraft.item.ItemBlock
AgriCraft:cropDaisy,540,true,AgriCraft,net.minecraft.item.ItemBlock
AgriCraft:cropCactus,541,true,AgriCraft,net.minecraft.item.ItemBlock
AgriCraft:cropShroomRed,542,true,AgriCraft,net.minecraft.item.ItemBlock
AgriCraft:cropShroomBrown,543,true,AgriCraft,net.minecraft.item.ItemBlock
appliedenergistics2:tile.OreQuartz,544,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.OreQuartzCharged,545,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockMatrixFrame,546,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartz,547,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzPillar,548,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzChiseled,549,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzGlass,550,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzLamp,551,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzTorch,552,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockFluix,553,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSkyStone,554,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSkyChest,555,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSkyCompass,556,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockGrinder,557,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCrank,558,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockInscriber,559,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockWireless,560,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCharger,561,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockTinyTNT,562,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSecurity,563,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuantumRing,564,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuantumLinkChamber,565,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSpatialPylon,566,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSpatialIOPort,567,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCableBus,568,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockController,569,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockDrive,570,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockChest,571,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockInterface,572,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCellWorkbench,573,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockIOPort,574,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCondenser,575,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockEnergyAcceptor,576,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockVibrationChamber,577,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzGrowthAccelerator,578,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockEnergyCell,579,true,appliedenergistics2,appeng.block.AEBaseItemBlockChargeable
appliedenergistics2:tile.BlockDenseEnergyCell,580,true,appliedenergistics2,appeng.block.AEBaseItemBlockChargeable
appliedenergistics2:tile.BlockCreativeEnergyCell,581,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCraftingUnit,582,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCraftingStorage,583,true,appliedenergistics2,appeng.block.crafting.ItemCraftingStorage
appliedenergistics2:tile.BlockCraftingMonitor,584,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockMolecularAssembler,585,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockLightDetector,586,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockPaint,587,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.SkyStoneStairBlock,588,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.SkyStoneBlockStairBlock,589,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.SkyStoneBrickStairBlock,590,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.SkyStoneSmallBrickStairBlock,591,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.FluixStairBlock,592,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.QuartzStairBlock,593,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.ChiseledQuartzStairBlock,594,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.QuartzPillarStairBlock,595,true,appliedenergistics2,net.minecraft.item.ItemBlock
ArchimedesShips:marker,596,true,ArchimedesShips,net.minecraft.item.ItemBlock
ArchimedesShips:floater,597,true,ArchimedesShips,net.minecraft.item.ItemBlock
ArchimedesShips:balloon,598,true,ArchimedesShips,net.minecraft.item.ItemCloth
ArchimedesShips:gauge,599,true,ArchimedesShips,ckathode.archimedes.blockitem.ItemGaugeBlock
ArchimedesShips:seat,600,true,ArchimedesShips,net.minecraft.item.ItemBlock
ArchimedesShips:buffer,601,true,ArchimedesShips,net.minecraft.item.ItemBlock
ArchimedesShips:engine,602,true,ArchimedesShips,net.minecraft.item.ItemBlock
ArchimedesShips:crate_wood,603,true,ArchimedesShips,net.minecraft.item.ItemBlock
backpacks16840:backpack_block,604,true,backpacks16840,net.minecraft.item.ItemBlock
backpacks16840:backpack_block164,605,true,backpacks16840,net.minecraft.item.ItemBlock
backpacks16840:quantum_chest,606,true,backpacks16840,net.minecraft.item.ItemBlock
backpacks16840:quantum_chest164,607,true,backpacks16840,net.minecraft.item.ItemBlock
BiblioCraft:tile.BiblioFramedChest,608,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemFramedChest
